"Date","Close"
2008-02-29,196.580002
2008-03-31,176.75
2008-04-30,171.229996
2008-05-31,181.440002
2008-06-30,195.25
2008-07-31,168.820007
2008-08-31,149.220001
2008-09-30,131.210007
2008-10-31,81.059998
2008-11-30,101.589996
2008-12-31,123.849998
2009-01-31,124.010002
2009-02-28,119.120003
2009-03-31,134.490005
2009-04-30,120.040001
2009-05-31,160.160004
2009-06-30,139.020004
2009-07-31,148.619995
2009-08-31,147.039993
2009-09-30,165.410004
2009-10-31,156.639999
2009-11-30,183.710007
2009-12-31,168.25
2010-01-31,147.929993
2010-02-28,161.389999
2010-03-31,165.279999
2010-04-30,179.020004
2010-05-31,173.929993
2010-06-30,177.630005
2010-07-31,169.720001
2010-08-31,185.149994
2010-09-30,196.960007
2010-10-31,204.300003
2010-11-30,213.169998
2010-12-31,226.580002
2011-01-31,199.919998
2011-02-28,215.320007
2011-03-31,216.740005
2011-04-30,222.220001
2011-05-31,208.779999
2011-06-30,201.130005
2011-07-31,205.809998
2011-08-31,217.960007
2011-09-30,185
2011-10-31,201.240005
2011-11-30,208.300003
2011-12-31,180.639999
2012-01-31,201.039993
2012-02-29,195.559998
2012-03-31,175.460007
2012-04-30,164.889999
2012-05-31,153.800003
2012-06-30,157.539993
2012-07-31,150.899994
2012-08-31,169.880005
2012-09-30,191
2012-10-31,188.25
2012-11-30,170.199997
2012-12-31,165.600006
2013-01-31,149.679993
2013-02-28,134.240005
2013-03-31,135.759995
2013-04-30,109.360001
2013-05-31,107.360001
2013-06-30,90.150002
2013-07-31,98.75
2013-08-31,103.440002
2013-09-30,93.419998
2013-10-31,95.07
2013-11-30,86.459999
2013-12-31,84.150002
2014-01-31,90.709999
2014-02-28,99.550003
2014-03-31,91.199997
2014-04-30,92.260002
2014-05-31,85.059998
2014-06-30,100.860001
2014-07-31,98.870003
2014-08-31,102.269997
2014-09-30,81.110001
2014-10-31,64.879997
2014-11-30,68.389999
2014-12-31,68.779999
2015-01-31,79.400002
2015-02-28,76.940002
2015-03-31,65.5
2015-04-30,72.870003
2015-05-31,69.699997
2015-06-30,63.139999
2015-07-31,47.57
2015-08-31,48.43
2015-09-30,46.25
2015-10-31,51.450001
2015-11-30,46.150002
2015-12-31,45.299999
2016-01-31,45.959999
2016-02-29,63.919998
2016-03-31,69.510002
2016-04-30,92.849998
2016-05-31,83.269997
